"id","object","sdh_knuckle_joint","sdh_finger_12_joint","sdh_finger_13_joint","sdh_finger_22_joint","sdh_finger_23_joint","sdh_thumb_2_joint","sdh_thumb_3_joint","direction","qw","qx","qy","qz","pos-x","pos-y","pos-z","eps_l1","vol_l1","indicee"
"0","salt","0.755","-0.710796312024","1.57079632679","-0.932796316049","1.57079632679","-0.399796307031","0.934000015026","TOP","0.500319211901","0.49020436392","-0.508980406301","0.500319211901","3.56744759846","250.155604205","-0.91939464341","0.003080907","0.000047406","10"
"1","salt","0.0","-1.18479631824","1.57079632679","1.09820371523","1.57079632679","0.0142036995941","1.32500002056","SIDE","0.0121063330406","0.999911819691","-0.00545797973788","-5.97990229089e-17","1.6124717816","135.300383011","135.025124948","0.001704504","0.000002903","13"
"2","salt","0.0","1.03220371209","1.57079632679","-0.505796308806","1.14900001872","0.0112036994516","0.13200000301","SIDE","0.999926715665","-0.0121061526917","6.60809631344e-05","7.51796835619e-21","1.57297279797","128.064097334","-163.777262875","0.006552007","0.000010889","15"
"3","salt","0.0","1.03220371209","1.57079632679","-1.05279631849","1.57079632679","-0.137796304366","1.48200002476","SIDE","1.36879041785e-16","0.00545797973787","0.999911819691","-0.0121063330406","1.61251142728","135.307646171","135.325037029","0.000033748","0.000007450","17"
"4","salt","0.755","-0.100796302608","0.298000007635","0.0212036999266","-2.80187965087e-14","-1.57079632679","1.57079632679","TOP","0.501142779168","0.511355782754","0.486031987856","-0.501142779168","4.26601010822","250.352771502","-24.3997279753","0.000395755","0.000069277","22"
"5","salt","0.0","-0.514796309234","1.16400001943","1.09820371523","1.57079632679","0.0142036995941","0.209000003408","SIDE","0.0121063330406","0.999911819691","-0.00545797973788","-5.98125766312e-17","1.61576369392","135.903467338","159.927823164","0.001647075","0.000011482","31"
"6","salt","0.0","1.03220371209","1.57079632679","-0.442796309074","1.06700001808","-0.0637963041107","0.313000005088","SIDE","1.36879041785e-16","0.00545797973787","0.999911819691","-0.0121063330406","1.6158033396","135.910730498","160.227735245","0.000045240","0.000026826","36"
"7","salt","0.0","-0.886796313864","1.50879632711","-0.919796315432","1.56579632982","0.100203700419","0.0","SIDE","-1.38549577419e-16","0.741845394739","0.0050864232741","-0.670551667363","155.523599295","113.649530924","32.2275922225","0.011905426","0.000037489","38"
"8","salt","0.0","-0.259796306901","1.12800001772","-0.253796306616","1.0590000177","-0.578796309014","1.38000002317","SIDE","5.8458363235e-19","0.670535906313","0.00459749358044","0.741862831929","-154.882491946","111.521248113","0.802664075741","0.013036113","0.000052578","45"
"9","salt","0.0","-0.863796316032","1.38800002355","-0.892796314149","1.44900002319","0.114203701084","0.38000000827","SIDE","0.741862831929","-0.00459749358044","0.670535906313","-7.48267049408e-17","-156.872274736","111.507605274","0.601222217582","0.014950880","0.000063718","47"
"10","salt","0.755","0.106203700704","-1.27291012162e-14","-0.679796310552","1.25800002064","-0.208796304479","0.415000006673","TOP","0.500726934431","0.481984900767","-0.515980260963","0.500726934431","-10.6133684957","276.07108656","-1.1644137331","0.004251303","0.000019909","59"
"11","salt","0.755","-0.271796304211","0.595000011963","-0.436796308789","0.926000014646","-0.204796304289","0.410000006435","TOP","0.500319211901","0.49020436392","-0.508980406301","0.500319211901","4.03545741215","275.061187003","-0.951211070186","0.015485738","0.000151542","61"
"12","salt","3.83428098299e-16","-0.645796312196","1.25700002059","-0.639796311911","1.20700001821","-0.202796304194","0.40400000615","TOP","0.500319211901","0.49020436392","-0.508980406301","0.500319211901","4.0429726244","275.461116098","-0.951721972293","0.012591350","0.000089326","62"
"13","salt","0.755","0.0532036981869","0.0","-0.671796310172","1.28600002197","-0.214796304764","0.427000007243","TOP","0.499858298744","0.528007312029","0.470628984229","-0.499858298744","28.9868841992","273.672377898","-0.712556928759","0.011903118","0.000048701","63"
"14","salt","0.755","-0.417796307886","0.892000016291","-0.299796305541","0.646000011126","-0.195796303861","0.389000008698","TOP","0.500319211901","0.508980406301","0.49020436392","-0.500319211901","4.03733621522","275.161169277","-0.95133879571","0.013640138","0.000108459","64"
"15","salt","0.0","-0.655796312671","1.21700001869","-0.639796311911","1.24500002002","-0.193796303766","0.383000008413","TOP","0.500319211901","0.508980406301","0.49020436392","-0.500319211901","4.0429726244","275.461116098","-0.951721972291","0.012439534","0.000085276","65"
