"id","object","sdh_knuckle_joint","sdh_finger_12_joint","sdh_finger_13_joint","sdh_finger_22_joint","sdh_finger_23_joint","sdh_thumb_2_joint","sdh_thumb_3_joint","direction","qw","qx","qy","qz","pos-x","pos-y","pos-z","eps_l1","vol_l1","indicee"
"209","mildessa","0.0","-1.03579631768","1.51179632725","1.09820371523","1.57079632679","-0.260796306948","0.884000015911","TOP","0.491982853732","0.59626132308","0.400472443331","-0.491982853732","-13.5874586182","255.775316964","5.8300100725","0.002068480","0.000022296","1363"
"210","mildessa","0.755","-0.926796315764","1.45400002343","-0.306796305874","0.747000012663","-0.578796309014","1.12600001763","TOP","0.496868075912","0.537719385087","0.465942156475","-0.496868075912","-11.3209942421","252.484222949","3.00083967726","0.019096666","0.000144575","1367"
"211","mildessa","0.0","-1.22979632038","-5.04459463636e-16","-1.11379631813","1.15200001886","0.225203703097","-4.986388782e-16","TOP","0.6797066812","0.724199623425","-0.116334573381","-1.63338548132e-16","-17.8496609169","262.031190377","-8.95074847491","0.003231064","0.000025250","1372"
"212","mildessa","0.0","-0.595796309822","0.710000010906","-0.563796311561","0.625000010128","-0.353796308106","0.566000010585","SIDE","3.35911449084e-16","0.448362800944","-0.0280470770333","0.893411529028","-144.21833014","105.137447304","-104.561184239","0.005139174","0.000043043","1374"
"213","mildessa","0.755","-0.333796307156","0.755000013043","-0.312796306159","0.742000012426","-0.962796317474","1.4260000221","TOP","3.91091118287e-17","0.0507541650864","0.709695882054","-0.702677571665","-11.2995959526","252.783435395","3.00458621566","0.020695450","0.000132490","1375"
"214","mildessa","0.0","-0.477796307476","1.02200001595","-0.468796310309","1.02600001614","-0.962796317474","1.4260000221","TOP","3.91091118287e-17","0.0507541650864","0.709695882054","-0.702677571665","-11.2995959526","252.783435395","3.00458621566","0.013975718","0.000102231","1376"
"215","mildessa","0.0","-1.57079632679","1.57079632679","-1.06879631925","1.57079632679","-0.590796309584","1.466000024","SIDE","0.850084506191","0.025215116681","-0.526042327408","-1.22438896134e-16","136.90460543","83.1385478903","-66.3333166326","0.004547261","0.000021593","1378"
"216","mildessa","0.0","-0.599796310012","0.724000011571","-0.611796310582","0.764000013471","-0.338796307394","0.518000008306","SIDE","2.35178263283e-16","0.00210983902395","-0.0171572352311","0.999850577766","-1.39660546237","63.1235539891","-177.804285032","0.009620269","0.000035138","1379"
"217","mildessa","0.0","-1.13579631917","1.38300002331","-0.905796314767","1.424000022","-0.126796303843","0.401000006008","TOP","0.484085774922","0.52965251854","-0.500789511312","0.484085774922","15.2438270051","253.717524944","-11.4546553634","0.003368897","0.000049991","1383"
"218","mildessa","0.0","-0.626796311294","0.728000011761","-0.598796309964","0.616000009701","-0.310796306064","0.443000008003","SIDE","0.951570259249","0.0354735277307","-0.305377914303","1.42194892927e-16","102.589648575","87.5483550114","-146.524420193","0.007486877","0.000041818","1388"
"219","mildessa","0.0","-0.620796311009","0.761000013328","-0.598796309964","0.672000012361","-0.319796306491","0.44400000805","SIDE","1.75326907373e-16","0.0109905854171","0.0178487943301","0.99978028965","-3.71806325543","74.0437058599","-178.981097426","0.012252344","0.000054081","1389"
"220","mildessa","0.0","-0.629796311436","0.790000014706","-0.631796311531","0.753000012948","-0.320796306539","0.505000007688","SIDE","-5.36187488961e-18","0.311125242413","-0.0017897165368","0.950367234519","-104.944421609","79.1323956675","-143.263380003","0.005964718","0.000025531","1393"
"221","mildessa","0.0","-0.617796310867","0.699000013643","-0.567796311751","0.538000009255","-0.310796306064","0.470000009285","SIDE","2.27951962419e-16","0.307047731556","-0.0289083885256","0.951254958263","-104.062840308","105.803454404","-144.828543101","0.000252736","0.000025216","1407"
"222","mildessa","0.755","-1.04779631825","1.50879632711","0.0532036981869","6.46711904334e-15","-0.472796307239","0.941000015358","TOP","0.501408488072","0.487130129078","-0.509787498398","0.501408488072","42.1695705735","247.448611619","0.508328355248","0.008037883","0.000115624","1408"
"223","mildessa","0.0","-0.614796310724","0.825000013108","-0.587796309442","0.707000010763","-0.359796308391","0.550000009825","SIDE","0.850084506191","0.025215116681","-0.526042327408","-1.24479544403e-16","159.183134559","84.2064385945","-77.4254241557","0.014863156","0.000070127","1409"
"224","mildessa","0.0","-0.609796310487","0.800000015181","-0.508796308949","0.514000008116","-0.364796308629","0.593000011868","SIDE","-1.43169568371e-16","0.840586742806","-0.00213764108819","-0.54167274097","160.764583907","98.4033100379","73.7740407621","0.004173479","0.000037526","1410"
"225","mildessa","0.0","-0.618796310914","0.807000012253","-0.565796311656","0.655000011553","-0.344796307679","0.474000009475","SIDE","0.839710744746","0.0342526349917","0.541952601391","6.19757512988e-17","-164.469976506","66.1700957506","-73.494653811","0.014186007","0.000065541","1412"
"226","mildessa","0.755","-1.09679631732","1.37900002312","0.0732036991368","0.409000006388","-0.235796305761","0.791000014753","TOP","0.491982853732","0.59626132308","0.400472443331","-0.491982853732","-12.624210903","260.679076179","5.98906750474","0.012845660","0.000083870","1413"
"227","mildessa","0.0","1.03220371209","1.57079632679","-1.08679631684","1.38000002317","-0.0687963043482","0.735000012093","TOP","0.772271855545","0.628709739282","-0.0912153762531","-2.78536255694e-16","-0.222809410491","260.225427845","12.4532380912","0.002750776","0.000030871","1415"
"228","mildessa","0.755","-0.455796309691","0.988000017591","-1.0697963193","1.43800002267","-0.131796304081","0.375000008033","TOP","-8.57085583103e-17","-0.0204092281365","0.728632546928","-0.684600668247","15.2438270051","253.717524944","-11.4546553634","0.021498076","0.000174668","1418"
